TransactionID,community,isFraud,TransactionAmt
3011004,10,1,200.0
3011005,10,0,200.0
3011006,10,0,311.95
3011007,10,0,50.0
3011008,10,0,350.0
3011009,10,0,39.998
3011010,10,0,100.0
3011011,10,0,205.47
3011012,10,0,30.0
3011013,10,0,100.0
3011014,10,0,75.0
3011015,10,0,48.95
3011016,10,0,59.0
3011017,10,0,35.95
3011018,10,0,29.95
3011019,10,0,313.49
3011020,10,0,25.376
3011021,10,0,186.0
3011022,10,0,57.95
3011023,10,0,105.0
3011024,10,0,35.95
3011025,10,1,200.0
3011026,10,0,15.709
3011027,10,0,49.0
3011028,10,0,30.0
3011029,10,0,213.0
3011030,10,0,80.0
3011031,10,0,58.95
3011032,10,0,150.0
3011033,10,0,25.256
3011034,10,0,100.0
3011035,10,0,60.0
3011036,10,0,107.95
3011037,10,0,49.0
3011038,10,0,82.95
3011039,10,0,75.0
3011040,10,0,125.0
3011041,10,0,800.45
3011042,10,0,50.0
3011043,10,0,63.924
3011044,10,0,100.0
3011045,10,0,30.0
3011046,10,0,35.95
3011047,10,0,117.0
3011048,10,0,117.0
3011049,10,0,17.522
3011050,10,0,400.0
3011051,10,1,200.0
3011052,10,0,23.95
3011053,10,0,50.0
3011054,10,0,100.0
3011055,10,0,40.0
3011056,10,0,335.0
3011057,10,0,209.95
3011058,10,0,159.95
3011059,10,0,100.0
3011060,10,0,25.95
3011061,10,0,213.0
3011062,10,0,49.0
3011063,10,0,120.0
3011064,10,0,200.0
3011065,10,0,64.95
3011066,10,0,554.0
3011067,10,0,23.95
3011068,10,1,200.0
3011069,10,0,95.95
3011070,10,0,100.0
3011071,10,0,173.0
3011072,10,0,117.0
3011073,10,0,44.5
3011074,10,0,100.0
3011075,10,0,7.827
3011076,10,0,50.0
3011077,10,0,211.45
3011078,10,0,50.0
3011079,10,0,50.0
3011080,10,0,20.422
3011081,10,0,57.95
3011082,10,0,335.0
3011083,10,0,50.0
3011084,10,0,50.0
3011085,10,0,50.0
3011086,10,0,25.0
3011087,10,0,117.0
3011088,10,0,400.0
3011089,10,1,899.55
3011090,10,0,55.95
3011091,10,0,40.0
3011092,10,0,34.0
3011093,10,0,44.0
3011094,10,0,25.0
3011095,10,0,117.0
3011096,10,0,35.95
3011097,10,0,119.95
3011098,10,0,35.95
3011099,10,0,356.81
3011100,10,0,200.0
3011101,10,0,59.0
3011102,10,0,15.0
3011103,10,0,18.25
3011104,10,0,50.0
3011105,10,0,50.0
3011106,10,0,42.95
3011107,10,0,32.5
3011108,10,0,30.331
3011109,10,0,20.0
3011110,10,0,57.218
3011111,10,0,5.0
3011112,10,0,60.0
3011113,10,0,2781.79
3011114,10,0,744.95
3011115,10,0,30.95
3011116,10,0,100.0
3011117,10,0,100.0
3011118,10,0,48.44
3011119,10,0,50.0
3011120,10,0,445.0
3011121,10,0,117.0
3011122,10,0,405.36
3011123,10,0,100.0
3011124,10,0,15.105
3011125,10,0,49.0
3011126,10,0,335.0
3011127,10,0,20.0
3011128,10,1,335.0
3011129,10,0,49.0
3011130,10,0,25.0
3011131,10,0,117.0
3011132,10,0,170.384
3011133,10,0,83.5
3011134,10,0,50.0
3011135,10,0,53.95
3011136,10,0,48.95
3011137,10,0,134.95
3011138,10,0,50.0
3011139,10,0,335.0
3011140,10,0,108.5
3011141,10,0,100.0
3011142,10,0,83.5
3011143,10,0,50.0
3011144,10,0,107.95
3011145,10,0,25.0
3011146,10,0,245.0
3011147,10,0,127.788
3011148,10,0,108.5
3011149,10,0,875.0
3011150,10,0,35.0
3011151,10,0,100.0
3011152,10,0,49.0
3011153,10,0,335.0
3011154,10,0,107.95
3011155,10,0,295.0
3011156,10,0,1000.0
3011157,10,0,15.0
3011158,10,0,32.37
3011159,10,0,1000.0
3011160,10,0,40.0
3011161,10,0,139.95
3011162,10,0,50.0
3011163,10,0,33.97
3011164,10,0,25.0
3011165,10,0,480.79
3011166,10,0,107.95
3011167,10,0,88.274
3011168,10,0,92.0
3011169,10,0,75.0
3011170,10,0,54.5
3011171,10,0,209.95
3011172,10,0,50.0
3011173,10,0,40.0
3011174,10,0,35.95
3011175,10,0,650.0
3011176,10,0,50.0
3011177,10,0,25.0
3011178,10,0,200.0
3011179,10,0,103.95
3011180,10,0,280.0
3011181,10,0,54.0
3011182,10,0,8.761
3011183,10,0,1000.0
3011184,10,0,87.95
3011185,10,0,445.0
3011186,10,0,77.99
3011187,10,0,226.0
3011188,10,0,58.43
3011189,10,0,25.95
3011190,10,0,117.0
3011191,10,0,17.34
3011192,10,0,57.95
3011193,10,0,50.0
3011194,10,0,171.0
3011195,10,0,146.0
3011196,10,0,280.0
3011197,10,0,17.34
3011198,10,1,171.0
3011199,10,0,300.0
3011200,10,0,40.0
3011201,10,0,844.95
3011202,10,0,100.0
3011203,10,0,146.0
3011204,10,0,71.296
3011205,10,1,171.0
3011206,10,0,50.0
3011207,10,0,58.95
3011208,10,0,30.95
3011209,10,0,57.95
3011210,10,0,80.0
3011211,10,0,66.885
3011212,10,0,226.0
3011213,10,0,24.5
3011214,10,0,120.0
3011215,10,0,47.95
3011216,10,0,300.0
3011217,10,0,10.0
3011218,10,1,171.0
3011219,10,0,145.008
3011220,10,0,58.95
3011221,10,0,49.0
3011222,10,0,59.0
3011223,10,0,40.0
3011224,10,0,13.172
3011225,10,0,554.0
3011226,10,0,844.95
3011227,10,0,100.0
3011228,10,0,50.0
3011229,10,0,50.0
3011230,10,0,25.0
3011231,10,0,29.002
3011232,10,0,200.0
3011233,10,0,90.0
3011234,10,0,174.97
3011235,10,0,39.0
3011236,10,0,100.0
3011237,10,0,60.0
3011238,10,0,200.0
3011239,10,0,30.693
3011240,10,0,120.95
3011241,10,0,40.602
3011242,10,1,30.0
3011243,10,0,34.0
3011244,10,0,14.138
3011245,10,0,50.0
3011246,10,0,117.0
3011247,10,0,59.0
3011248,10,0,19.093
3011249,10,0,25.376
3011250,10,0,100.0
3011251,10,0,25.0
3011252,10,0,16.0
3011253,10,0,127.849
3011254,10,0,219.95
3011255,10,0,171.0
3011256,10,0,43.0
3011257,10,0,18.368
3011258,10,0,200.0
3011259,10,0,150.0
3011260,11,0,1000.0
3011261,11,1,35.95
3011262,11,0,100.0
3011263,11,0,15.0
3011264,11,0,35.95
3011265,11,0,50.0
3011266,11,0,100.0
3011267,11,0,103.97
3011268,11,0,87.95
3011269,11,0,29.0
3011270,11,0,300.0
3011271,11,0,299.95
3011272,11,0,209.95
3011273,11,0,20.0
3011274,11,0,100.0
3011275,11,0,29.0
3011276,11,0,44.0
3011277,11,0,2079.95
3011278,11,0,141.0
3011279,11,0,107.95
3011280,11,0,103.97
3011281,11,0,1000.0
3011282,11,0,29.0
3011283,11,0,20.95
3011284,11,0,1000.0
3011285,11,0,1164.95
3011286,11,0,1000.0
3011287,11,0,107.95
3011288,11,0,50.0
3011289,11,0,213.0
3011290,11,0,117.0
3011291,11,0,23.926
3011292,11,0,34.0
3011293,11,0,50.0
3011294,11,0,50.0
3011295,11,0,25.0
3011296,11,0,51.0
3011297,11,0,200.0
3011298,11,0,35.0
3011299,11,0,108.95
3011300,11,0,29.0
3011301,11,0,125.0
3011302,11,0,39.0
3011303,11,0,98.95
3011304,11,0,59.0
3011305,11,0,1000.0
3011306,11,0,206.0
3011307,11,0,27.552
3011308,11,0,50.0
3011309,11,0,80.0
3011310,11,0,250.0
3011311,11,0,11.057
3011312,11,0,129.95
3011313,11,0,100.0
3011314,11,0,67.95
3011315,11,0,6.586
3011316,11,0,100.0
3011317,11,0,35.0
3011318,11,0,40.0
3011319,11,0,125.0
3011320,11,0,250.0
3011321,11,0,250.0
3011322,11,0,85.0
3011323,11,0,213.0
3011324,11,0,107.95
3011325,11,0,97.0
3011326,11,0,50.0
3011327,11,0,25.0
3011328,11,0,200.0
3011329,11,0,57.95
3011330,11,0,57.95
3011331,11,0,100.0
3011332,11,0,30.95
3011333,11,0,25.0
3011334,11,0,49.0
3011335,11,0,171.0
3011336,11,0,60.0
3011337,11,0,171.0
3011338,11,0,1000.0
3011339,11,0,171.0
3011340,11,0,109.06
3011341,11,0,55.22
3011342,11,0,1000.0
3011343,11,0,113.0
3011344,11,0,50.0
3011345,11,0,70.0
3011346,11,0,130.5
3011347,11,0,226.0
3011348,11,0,117.0
3011349,11,0,369.48
3011350,11,0,34.5
3011351,11,0,25.0
3011352,11,0,50.0
3011353,11,0,100.0
3011354,11,0,65.0
3011355,11,0,20.0
3011356,11,0,250.0
3011357,11,0,96.252
3011358,11,0,1000.0
3011359,11,0,82.95
3011360,11,1,59.0
3011361,11,0,40.0
3011362,11,0,107.95
3011363,11,0,12.83
3011364,11,0,58.95
3011365,11,0,117.0
3011366,11,0,100.0
3011367,11,0,1000.0
3011368,11,0,441.0
3011369,11,0,300.0
3011370,11,0,226.0
3011371,11,0,25.0
3011372,11,0,335.0
3011373,11,0,68.5
3011374,11,0,85.0
3011375,11,0,117.0
3011376,11,0,117.0
3011377,11,0,50.0
3011378,11,0,97.95
3011379,11,0,203.011
3011380,11,0,61.992
3011381,11,0,15.0
3011382,11,0,1000.0
3011383,11,0,130.0
3011384,11,0,30.0
3011385,11,0,67.95
3011386,11,0,150.0
3011387,11,0,108.95
3011388,11,0,60.0
3011389,11,0,50.0
3011390,11,0,3.988
3011391,11,0,150.0
3011392,11,0,33.32
3011393,11,0,25.0
3011394,11,0,58.95
3011395,11,0,49.0
3011396,11,0,50.0
3011397,11,0,20.0
3011398,11,0,80.0
3011399,11,0,60.0
3011400,11,0,54.99
3011401,11,0,53.97
3011402,11,0,129.95
3011403,11,0,94.47
3011404,11,0,25.95
3011405,11,0,60.0
3011406,11,0,20.0
3011407,11,0,25.0
3011408,11,0,700.0
3011409,11,0,222.0
3011410,11,0,30.15
3011411,11,0,47.95
3011412,11,0,226.0
3011413,11,0,117.0
3011414,11,0,205.95
3011415,11,0,30.95
3011416,11,0,44.58
3011417,11,0,70.571
3011418,11,0,70.571
3011419,11,0,50.0
3011420,11,0,93.47
3011421,11,0,209.95
3011422,11,0,154.97
3011423,11,0,70.571
3011424,11,0,50.0
3011425,11,0,100.0
3011426,11,0,7.13
3011427,11,0,107.95
3011428,11,0,335.0
3011429,11,0,44.5
3011430,11,0,250.0
3011431,11,0,58.95
3011432,11,0,1000.0
3011433,11,0,299.95
3011434,11,0,150.0
3011435,11,0,280.0
3011436,11,0,129.299
3011437,11,0,75.0
3011438,11,0,38.79
3011439,11,0,82.95
3011440,11,0,1000.0
3011441,11,0,73.95
3011442,11,0,100.0
3011443,11,0,38.79
3011444,11,0,1000.0
3011445,11,0,59.0
3011446,11,0,16.434
3011447,11,0,48.95
3011448,11,0,20.0
3011449,11,0,108.95
3011450,11,0,29.0
3011451,11,0,30.95
3011452,11,0,75.0
3011453,11,0,250.0
3011454,11,0,500.0
3011455,11,0,57.95
3011456,11,0,50.0
3011457,11,0,25.0
3011458,11,0,25.5
3011459,11,0,70.571
3011460,11,0,100.0
3011461,11,0,34.0
3011462,11,0,500.0
3011463,11,0,100.0
3011464,11,0,52.95
3011465,11,0,10.0
3011466,11,0,67.95
3011467,11,0,47.95
3011468,11,0,27.97
3011469,11,0,29.5
3011470,11,0,39.0
3011471,11,0,1418.7
3011472,11,0,54.5
3011473,11,0,57.95
3011474,11,0,25.0
3011475,11,0,103.95
3011476,11,0,53.97
3011477,11,0,47.95
3011478,11,0,554.0
3011479,11,0,841.75
3011480,11,0,300.0
3011481,11,0,26.464
3011482,11,0,100.0
3011483,11,0,55.95
3011484,11,0,25.0
3011485,11,0,335.0
3011486,11,0,200.0
3011487,11,0,25.0
3011488,11,0,39.0
3011489,11,0,60.0
3011490,11,0,49.0
3011491,11,0,108.95
3011492,11,1,56.311
3011493,11,0,29.0
3011494,11,0,554.0
3011495,11,1,56.311
3011496,11,0,100.0
3011497,11,1,56.311
3011498,11,0,323.0
3011499,11,0,25.0
3011500,11,0,226.0
3011501,11,0,58.95
3011502,11,0,25.0
3011503,11,0,107.95
3011504,11,0,50.0
3011505,11,0,48.95
3011506,11,0,50.0
3011507,11,1,61.628
3011508,11,0,57.95
3011509,11,0,25.0
3011510,11,0,39.0
3011511,11,0,100.0
3011512,11,0,50.0
3011513,11,0,107.95
3011514,11,0,50.0
3011515,11,0,53.97
3011516,11,0,107.95
3011517,11,0,22.839
3011518,11,0,78.5
3011519,11,0,201.0
3011520,11,0,59.0
3011521,11,0,25.0
3011522,11,0,50.0
3011523,11,0,29.0
3011524,11,0,335.0
3011525,11,0,100.0
3011526,11,0,29.0
3011527,11,0,200.0
3011528,11,0,20.0
3011529,11,0,44.5
3011530,11,0,50.0
3011531,11,0,67.95
3011532,11,0,50.0
3011533,11,0,57.95
3011534,11,0,50.0
3011535,11,0,50.0
3011536,11,0,22.476
3011537,11,0,57.95
3011538,11,0,226.0
3011539,11,0,59.0
3011540,11,0,150.0
3011541,11,0,22.476
3011542,11,0,25.95
3011543,11,0,36.95
3011544,11,0,100.0
3011545,11,0,45.0
3011546,11,0,8.338
3011547,11,0,20.0
3011548,11,0,50.0
3011549,11,0,100.0
3011550,11,0,43.14
3011551,11,0,407.95
3011552,11,0,40.0
3011553,11,0,26.3
3011554,11,0,300.0
3011555,11,1,10.99
3011556,11,0,35.95
3011557,11,0,15.0
3011558,11,0,45.95
3011559,11,0,117.0
3011560,11,0,54.0
3011561,11,0,50.0
3011562,11,0,55.95
3011563,11,0,35.95
3011564,11,0,25.0
3011565,11,0,554.0
3011566,11,0,100.0
3011567,11,0,87.0
3011568,11,0,30.95
3011569,11,0,100.0
3011570,11,0,67.95
3011571,11,0,55.0
3011572,11,0,198.55
3011573,11,0,25.0
3011574,11,0,82.0
3011575,11,0,200.0
3011576,11,0,50.0
3011577,11,0,100.0
3011578,11,0,55.0
3011579,11,0,200.0
3011580,11,0,317.5
3011581,11,0,59.41
3011582,11,0,100.0
3011583,11,0,57.0
3011584,11,0,32.283
3011585,11,0,55.0
3011586,11,0,30.0
3011587,11,0,38.95
3011588,11,0,23.141
3011589,11,0,60.0
3011590,11,0,175.0
3011591,11,0,59.0
3011592,11,0,100.0
3011593,11,0,11.238
3011594,11,0,33.352
3011595,11,0,50.0
3011596,11,0,57.95
3011597,11,0,201.0
3011598,11,1,850.0
3011599,11,0,100.0
3011600,11,0,2079.95
3011601,11,0,186.0
3011602,11,0,35.0
3011603,11,0,2079.95
3011604,11,1,944.0
3011605,11,0,39.657
3011606,11,0,100.0
3011607,11,0,103.97
3011608,11,0,334.95
3011609,11,0,82.5
3011610,11,0,117.0
3011611,11,0,47.95
3011612,11,0,311.95
3011613,11,0,24.95
3011614,11,0,60.0
3011615,11,0,149.842
3011616,11,1,30.936
3011617,11,0,25.95
3011618,11,0,2.84
3011619,11,0,50.0
3011620,11,0,15.0
3011621,11,0,50.0
3011622,11,0,77.0
3011623,11,0,25.95
3011624,11,0,53.97
3011625,11,0,112.99
3011626,11,0,25.0
3011627,11,0,226.0
3011628,11,0,794.95
3011629,11,0,59.0
3011630,11,0,9.184
3011631,11,0,80.0
3011632,11,0,79.029
3011633,11,0,554.0
3011634,11,0,29.5
3011635,11,0,58.95
3011636,11,0,36.95
3011637,11,0,250.0
3011638,11,0,10.151
3011639,11,0,57.95
3011640,11,0,25.0
3011641,11,0,57.95
3011642,11,0,97.95
3011643,11,0,59.0
3011644,11,0,69.95
3011645,11,0,52.95
3011646,11,0,261.95
3011647,11,0,891.95
3011648,11,0,117.0
3011649,11,0,149.95
3011650,11,0,117.0
3011651,11,0,47.95
3011652,11,0,59.0
3011653,11,0,20.0
3011654,11,0,261.95
3011655,11,0,40.0
3011656,11,0,29.0
3011657,11,0,50.0
3011658,11,0,25.0
3011659,11,0,67.95
3011660,11,0,92.0
3011661,11,0,57.95
3011662,11,0,209.95
3011663,11,0,25.95
3011664,11,0,390.0
3011665,11,0,30.0
3011666,11,0,50.0
3011667,11,0,160.959
3011668,11,0,17.884
3011669,11,0,335.0
3011670,11,0,17.884
3011671,11,0,33.835
3011672,11,0,75.0
3011673,11,0,48.95
3011674,11,0,82.775
3011675,11,0,50.0
3011676,11,0,50.0
3011677,11,0,25.0
3011678,11,0,12.386
3011679,11,0,25.0
3011680,11,0,15.0
3011681,11,0,100.0
3011682,11,0,38.427
3011683,11,0,100.0
3011684,11,0,57.46
3011685,11,0,35.95
3011686,11,0,29.0
3011687,11,0,77.579
3011688,11,0,27.5
3011689,11,0,69.966
3011690,11,0,150.0
3011691,11,0,50.0
3011692,11,0,77.579
3011693,11,0,88.364
3011694,11,0,25.0
3011695,11,0,50.0
3011696,11,0,20.0
3011697,11,0,16.95
3011698,11,0,6.405
3011699,11,0,34.0
3011700,11,0,67.95
3011701,11,0,107.95
3011702,11,0,159.95
3011703,11,0,11.359
3011704,11,0,60.0
3011705,11,0,39.0
3011706,11,0,54.99
3011707,11,0,42.657
3011708,11,0,31.902
3011709,11,0,100.0
3011710,11,0,59.0
3011711,11,0,88.95
3011712,11,0,50.0
3011713,11,0,20.95
3011714,11,0,141.0
3011715,11,0,26.95
3011716,11,0,107.96
3011717,11,0,67.67
3011718,11,0,15.0
3011719,11,0,107.95
3011720,11,0,42.657
3011721,11,0,48.396
3011722,11,0,30.0
3011723,11,0,50.0
3011724,11,0,15.0
3011725,11,0,107.95
3011726,11,0,120.0
3011727,11,0,159.95
3011728,11,0,84.709
3011729,11,1,64.649
3011730,11,0,141.0
3011731,11,0,15.0
3011732,11,1,64.649
3011733,11,0,445.0
3011734,11,1,64.649
3011735,11,1,64.649
3011736,11,1,64.649
3011737,11,0,250.0
3011738,11,1,64.649
3011739,11,1,64.649
3011740,11,0,107.95
3011741,11,1,64.649
3011742,11,0,20.0
3011743,11,0,37.883
3011744,11,0,35.95
3011745,11,0,85.0
3011746,11,0,30.0
3011747,11,0,83.95
3011748,11,0,37.883
3011749,11,1,64.649
3011750,11,0,22.053
3011751,11,0,117.0
3011752,11,1,64.649
3011753,11,0,75.0
3011754,11,1,64.649
3011755,11,1,64.649
3011756,11,1,64.649
3011757,11,1,64.649
3011758,11,1,64.649
3011759,11,0,280.0
3011760,11,0,75.0
3011761,11,0,100.0
3011762,11,0,39.5
3011763,11,0,141.0
3011764,11,0,59.0
3011765,11,0,90.0
3011766,11,0,239.95
3011767,11,0,75.0
3011768,11,0,29.0
3011769,11,0,50.0
3011770,11,0,92.0
3011771,11,0,40.0
3011772,11,0,108.5
3011773,11,0,54.5
3011774,11,0,10.99
3011775,11,0,261.95
3011776,11,0,45.99
3011777,11,0,100.0
3011778,11,0,97.95
3011779,11,0,57.52
3011780,11,0,160.5
3011781,11,0,104.99
3011782,11,0,20.95
3011783,11,0,100.0
3011784,11,0,100.0
3011785,11,0,47.95
3011786,11,0,15.0
3011787,11,0,100.0
3011788,11,0,64.83
3011789,11,0,50.0
3011790,11,0,50.0
3011791,11,0,50.0
3011792,11,0,25.0
3011793,11,0,34.0
3011794,11,0,25.0
3011795,11,0,107.95
3011796,11,0,320.0
3011797,11,0,108.5
3011798,11,0,100.0
3011799,11,0,108.5
3011800,11,0,50.0
3011801,11,0,57.95
3011802,11,0,26.5
3011803,11,0,40.0
3011804,11,0,100.0
3011805,11,0,40.0
3011806,11,0,107.95
3011807,11,0,162.0
3011808,11,0,18.0
3011809,11,0,5.0
3011810,11,0,29.0
3011811,11,0,50.0
3011812,11,0,5.0
3011813,11,0,5.0
3011814,11,0,26.5
3011815,11,0,10.99
3011816,11,0,20.0
3011817,11,0,8.99
3011818,11,0,100.0
3011819,11,0,134.95
3011820,11,0,25.0
3011821,11,0,47.95
3011822,11,0,83.44
3011823,11,0,40.0
3011824,11,0,97.95
3011825,11,0,94.95
3011826,11,0,107.95
3011827,11,0,27.5
3011828,11,0,108.95
3011829,11,0,100.0
3011830,11,0,24.5
3011831,11,0,57.95
3011832,11,0,57.95
3011833,11,0,511.95
3011834,11,0,50.0
3011835,11,0,50.0
3011836,11,0,50.0
3011837,11,0,100.0
3011838,11,0,139.95
3011839,11,0,25.0
3011840,11,0,100.0
3011841,11,0,20.0
3011842,11,0,60.0
3011843,11,0,59.0
3011844,11,0,117.0
3011845,11,0,50.0
3011846,11,0,50.0
3011847,11,0,75.0
3011848,11,0,307.95
3011849,11,0,117.0
3011850,11,0,75.0
3011851,11,0,452.47
3011852,11,0,25.0
3011853,11,0,52.0
3011854,11,0,490.0
3011855,11,0,30.0
3011856,11,0,117.0
3011857,11,0,50.0
3011858,11,0,50.0
3011859,11,0,50.0
3011860,11,0,20.0
3011861,11,0,107.95
3011862,11,0,58.95
3011863,11,0,405.97
3011864,11,0,25.0
3011865,11,0,50.0
3011866,11,0,59.0
3011867,11,0,100.0
3011868,11,0,29.5
3011869,11,0,75.0
3011870,11,0,24.0
3011871,11,0,75.0
3011872,11,0,150.0
3011873,11,0,25.0
3011874,11,0,47.95
3011875,11,0,59.0
3011876,11,0,67.95
3011877,11,0,200.0
3011878,11,0,88.5
3011879,11,0,50.0
3011880,11,0,108.5
3011881,11,0,35.0
3011882,11,0,59.0
3011883,11,0,35.0
3011884,11,0,57.95
3011885,11,0,77.0
3011886,11,0,70.0
3011887,11,0,54.0
3011888,11,0,57.95
3011889,11,0,25.0
3011890,11,0,50.0
3011891,11,0,200.0
3011892,11,0,100.0
3011893,11,0,50.0
3011894,11,0,75.0
3011895,11,0,67.95
3011896,11,0,1878.87
3011897,11,0,86.28
3011898,11,0,100.0
3011899,11,0,75.0
3011900,11,0,40.0
3011901,11,0,40.0
3011902,11,0,59.0
3011903,11,0,30.0
3011904,11,0,100.0
3011905,11,0,48.95
3011906,11,0,60.0
3011907,11,0,226.0
3011908,11,0,250.0
3011909,11,0,30.95
3011910,11,0,67.95
3011911,11,0,50.0
3011912,11,0,50.0
3011913,11,0,50.0
3011914,11,0,50.0
3011915,11,0,224.0
3011916,11,0,226.0
3011917,11,0,30.95
3011918,11,0,100.0
3011919,11,0,25.135
3011920,11,0,100.0
3011921,11,0,60.0
3011922,11,0,50.0
3011923,11,0,200.0
3011924,11,0,57.95
3011925,11,0,50.0
3011926,11,0,50.0
3011927,11,0,50.0
3011928,11,0,50.0
3011929,11,0,75.0
3011930,11,0,445.0
3011931,11,0,77.0
3011932,11,0,15.0
3011933,11,0,100.0
3011934,11,0,30.0
3011935,11,0,50.0
3011936,11,0,50.0
3011937,11,0,53.97
3011938,11,0,153.286
3011939,11,0,100.0
3011940,11,0,25.0
3011941,11,0,30.0
3011942,11,0,40.0
3011943,11,0,70.571
3011944,11,0,25.0
3011945,11,0,117.0
3011946,11,0,30.95
3011947,11,0,34.0
3011948,11,0,425.12
3011949,11,0,50.0
3011950,11,0,49.0
3011951,11,0,50.0
3011952,11,0,57.95
3011953,11,0,50.0
3011954,11,0,300.0
3011955,11,0,100.0
3011956,11,0,34.681
3011957,11,0,1838.89
3011958,11,0,75.0
3011959,11,0,50.0
3011960,11,0,35.95
3011961,11,0,774.0
3011962,11,0,49.0
3011963,11,0,39.0
3011964,11,0,75.0
3011965,11,0,49.0
3011966,11,0,75.0
3011967,11,0,50.0
3011968,11,0,150.0
3011969,11,0,112.99
3011970,11,0,130.0
3011971,11,0,34.0
3011972,11,0,107.95
3011973,11,0,77.0
3011974,11,0,75.0
3011975,11,0,44.0
3011976,11,0,11.0
3011977,11,0,83.5
3011978,11,0,57.95
3011979,11,0,20.0
3011980,11,0,117.0
3011981,11,0,760.0
3011982,11,0,774.0
3011983,11,0,50.0
3011984,11,0,150.0
3011985,11,0,209.95
3011986,11,0,201.0
3011987,11,0,150.0
3011988,11,0,265.0
3011989,11,0,40.0
3011990,11,0,25.0
3011991,11,0,100.0
3011992,11,0,50.0
3011993,11,0,100.0
3011994,11,0,59.0
3011995,11,0,57.95
3011996,11,0,50.0
3011997,11,0,311.95
3011998,11,0,50.0
3011999,11,0,604.95
3012000,11,1,75.0
3012001,11,0,150.0
3012002,11,0,35.95
3012003,11,0,421.95
3012004,11,0,100.99
3012005,11,0,35.0
3012006,11,0,107.95
3012007,11,0,200.0
3012008,11,0,50.0
3012009,11,0,87.95
3012010,11,0,300.0
3012011,11,0,159.0
3012012,11,0,107.95
3012013,11,0,50.0
3012014,11,0,59.0
3012015,11,0,50.0
3012016,11,0,40.965
3012017,11,0,60.0
3012018,11,0,72.95
3012019,11,0,44.0
3012020,11,0,47.95
3012021,11,0,25.0
3012022,11,0,70.0
3012023,11,0,10.0
3012024,11,0,87.95
3012025,11,0,100.0
3012026,11,0,209.95
3012027,11,0,25.0
3012028,11,0,20.0
3012029,11,0,47.95
3012030,11,0,50.0
3012031,11,0,170.0
3012032,11,0,107.95
3012033,11,0,150.0
3012034,11,0,335.0
3012035,11,0,9.788
3012036,11,0,50.0
3012037,11,0,10.0
3012038,11,0,38.065
3012039,11,0,50.0
3012040,11,0,15.95
3012041,11,0,150.0
3012042,11,0,39.0
3012043,11,0,10.0
3012044,11,0,40.0
3012045,11,0,47.95
3012046,11,0,58.95
3012047,11,0,59.0
3012048,11,0,57.95
3012049,11,0,100.0
3012050,11,0,15.0
3012051,11,0,59.0
3012052,11,0,110.0
3012053,11,0,300.0
3012054,11,0,25.0
3012055,11,0,82.95
3012056,11,0,100.0
3012057,11,0,50.0
3012058,11,0,117.0
3012059,11,0,25.0
3012060,11,0,151.0
3012061,11,0,2042.95
3012062,11,0,50.0
3012063,11,0,107.95
3012064,11,0,107.95
3012065,11,0,200.0
3012066,11,0,125.0
3012067,11,0,100.0
3012068,11,0,323.0
3012069,11,0,25.618
3012070,11,0,50.0
3012071,11,0,100.0
3012072,11,0,100.0
3012073,11,0,50.0
3012074,11,0,50.0
3012075,11,0,77.95
3012076,11,0,100.0
3012077,11,0,100.0
3012078,11,0,15.0
3012079,11,0,100.0
3012080,11,0,15.0
3012081,11,0,107.95
3012082,11,0,59.0
3012083,11,0,280.0
3012084,11,0,60.0
3012085,11,0,55.0
3012086,11,0,50.0
3012087,11,0,117.0
3012088,11,0,50.0
3012089,11,0,171.0
3012090,11,0,117.0
3012091,11,0,226.0
3012092,11,0,146.0
3012093,11,0,53.97
3012094,11,0,150.0
3012095,11,0,100.0
3012096,11,0,100.0
3012097,11,0,59.0
3012098,11,0,171.0
3012099,11,0,100.0
3012100,11,0,280.0
3012101,11,0,57.95
3012102,11,0,100.0
3012103,11,0,30.0
3012104,11,0,201.0
3012105,11,0,78.95
3012106,11,0,30.0
3012107,11,0,150.0
3012108,11,0,100.0
3012109,11,0,200.0
3012110,11,0,50.0
3012111,11,0,100.0
3012112,11,0,174.95
3012113,11,0,59.0
3012114,11,0,14.924
3012115,11,0,92.0
3012116,11,0,100.0
3012117,11,0,200.0
3012118,11,0,50.0
3012119,11,0,14.924
3012120,11,0,222.0
3012121,11,0,644.95
3012122,11,0,280.0
3012123,11,0,41.0
3012124,11,0,335.0
3012125,11,0,100.0
3012126,11,0,107.95
3012127,11,0,50.0
3012128,11,0,50.0
3012129,11,0,25.95
3012130,11,0,103.97
3012131,11,0,97.0
3012132,11,0,107.95
3012133,11,0,226.0
3012134,11,0,213.0
3012135,11,0,300.0
3012136,11,0,52.95
3012137,11,0,107.95
3012138,11,0,59.0
3012139,11,0,107.95
3012140,11,0,50.0
3012141,11,0,150.0
3012142,11,0,117.0
3012143,11,0,15.0
3012144,11,0,49.5
3012145,11,0,50.0
3012146,11,0,50.0
3012147,11,0,55.0
3012148,11,0,50.0
3012149,11,0,77.0
3012150,11,0,56.5
3012151,11,0,107.95
3012152,11,0,24.0
3012153,11,0,199.01
3012154,11,0,541.51
3012155,11,0,25.0
3012156,11,0,50.0
3012157,11,0,209.95
3012158,11,0,57.95
3012159,11,0,588.7
3012160,11,0,50.0
3012161,11,0,50.0
3012162,11,0,83.5
3012163,11,0,59.0
3012164,11,0,60.0
3012165,11,0,1397.75
